date	p_key	part_max	part_min	etype_name	etype_cat	eorg_name	eorg_cat	etheme	eremarks	etype_ischurch	etype_isdemo
1989-12-03	375	500	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1990-04-05	375	1200	0	kA	kA	kA	kA			1	0
1989-10-20	376	200	0	kA	kA	kA	kA			1	0
1989-10-24	376	4000	800	Friedensgebet	Kirche	kA	kA		Auf dem Marktplatz sprechen der Bürgermeister und ein Pfarrer. Anschließend findet eine Dialogveranstaltung statt.	1	1
1989-10-30	376	0	0	kA	kA	kA	kA			1	1
1989-11-07	376	3000	2000	kA	kA	kA	kA	für Reformen		0	0
1989-11-20	376	300	0	Friedensgebet	Kirche	kA	kA	Für freie Wahlen und die Zulassung Neues Forum.		1	1
1989-12-05	376	0	0	kA	kA	kA	kA		Versiegelung von Räumen in der Kreisdienststelle des MfS.	0	0
1989-12-11	376	2000	0	kA	kA	kA	kA			1	0
1989-12-18	377	250	0	kA	kA	kA	kA			1	0
1990-01-08	377	400	0	kA	kA	kA	kA			1	0
1989-10-24	378	500	40	kA	kA	kA	kA		Vor dem Gemeinderaum der Ev. Kirche versammeln sich Jugendliche Demonstranten.	1	0
1989-10-27	378	160	80	kA	kA	kA	kA			1	0
1989-11-08	378	3000	0	kA	kA	kA	kA			1	0
1989-11-15	378	250	200	Friedensgottesdienst	Kirche	kA	kA			1	1
1989-11-22	378	150	0	Friedensgottesdienst	Kirche	kA	kA	Gegen die SED und für mehr Reisefreiheit.		1	1
1989-11-29	378	150	0	Friedensgebet	Kirche	kA	kA		Vor dem Rat des Kreises werden Kerzen abgestellt.	1	1
1989-12-05	378	0	0	kA	kA	kA	kA		Versiegelung von Räumen des MfS.	0	0
1989-12-06	378	200	0	kA	kA	kA	kA	Demonstration gegen Machtmißbrauch.		1	0
1990-02-14	378	250	0	kA	kA	Neues Forum	Partei			1	0
1990-03-13	378	2000	0	Wahlkundgebung	Wahlkundgebung	SED-PDS	Partei		Kundgebung mit Hans Modrow.	0	0
1990-02-26	379	2000	0	kA	kA	kA	kA			1	0
1989-10-29	380	100	0	kA	kA	kA	kA			1	1
1989-11-06	380	1500	0	Friedensgebet	Kirche	kA	kA			1	1
1989-11-10	381	250	0	kA	kA	kA	kA			1	1
1989-11-24	381	80	0	Gottesdienst	Kirche	kA	kA		Demonstration zum Kath. Pfarramt.	1	1
1989-12-03	382	8000	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-10-25	383	2000	0	kA	kA	kA	kA		Dem Bürgermeister wird ein Forderungskatalog übergeben.	0	0
1989-11-22	383	200	0	Friedensgottesdienst	Kirche	kA	kA			1	1
1989-10-24	384	50	0	Schweigemarsch	Marsch	kA	kA		Nach dem Schweigemarsch Dialogveranstaltung mit dem Bürgermeister.	1	0
1989-10-30	384	0	0	kA	kA	kA	kA			1	0
1989-11-09	384	1000	0	kA	kA	Bürgerkomitee	Bürgerinitiative		Kundgebung auf der Freilichtbühne, Teilnehmer marschierten aus drei Richtungen dort hin.	1	0
1989-11-16	384	650	0	kA	kA	Bürgerinitiative Lychen	Bürgerinitiative			1	0
1989-10-30	385	2000	0	Friedensandacht	Kirche	kA	kA		zur Kath. Kirche	1	1
1989-11-02	385	600	0	kA	kA	kA	kA		Ein vorgesehenes Rathausgespräch wird wegen zu großem Andrang auf den Marktplatz verlegt.	0	0
1989-11-03	385	1000	0	kA	kA	kA	kA			0	0
1989-11-06	385	1800	0	Friedensgebet	Kirche	kA	kA		Die Demonstration führt zur Kath. Kirche.	1	1
1989-11-13	385	1100	1000	Gottesdienst	Kirche	kA	kA		Demonstration zur Kath. Kirche.	1	1
1989-11-20	385	300	0	kA	kA	Evangelische Kirche	Kirche		Prozession	1	0
1989-12-03	385	500	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-04	385	500	0	Friedensgebet	Kirche	kA	kA	Für die Auflösung der Kreisdienststelle des MfS.	An der  Kreisdienststelle des MfS werden Kerzen abgestellt.	1	1
1989-12-11	385	0	0	kA	kA	kA	kA	Demonstration zur SED-Kreisleitung, mit der Forderung diese zu Räumen.		1	0
1989-12-18	385	0	0	kA	kA	kA	kA		Demonstration zum Wehrkreiskommando der NVA.	1	0
1990-01-14	385	400	0	kA	kA	kA	kA	Karl Liebknecht - Rosa Luxemburg Demonstration		1	0
1990-01-15	385	0	0	Fürbittgottesdienst	Kirche	kA	kA	Gegen die Gründung eines Verfassungsschutzes.		1	1
1990-04-05	385	0	0	kA	kA	kA	kA	Gegen den Umtauschkurs 2:1.		0	0
1989-10-23	386	60	0	kA	kA	kA	kA		Menschen versammeln sich vor der Stadtkirche und fordern Einlass, dies wird ihnen vom Pfarrer verweigert, daraufhin spricht ein Vertreter des Neuen Forums zu den Versammelten.	0	0
1989-10-27	386	300	0	kA	kA	kA	kA			1	1
1989-11-06	386	1000	150	Friedensgebet	Kirche	kA	kA		Am Rathaus werden Kerzen abgestellt.	1	1
1989-11-13	386	120	0	Gottesdienst	Kirche	kA	kA	für die Auflösung des Ferienheimes des Minsteriums des Inneren.	Demosntration zum Ferienheim des Minsteriums des Inneren.	1	1
1989-11-20	386	90	0	Fürbittgottesdienst	Kirche	kA	kA			1	1
1990-01-15	386	0	0	kA	kA	kA	kA			1	0
1990-01-29	386	2000	0	kA	kA	kA	kA			1	0
1990-04-02	386	0	0	kA	kA	kA	kA			1	0
1989-10-27	387	46	0	Friedensgebet	Kirche	kA	kA			1	1
1989-09-27	388	0	0	kA	kA	Ausreiseantragsteller	Bürgerinitiative	Für die Genehmigung ihrer Ausreise.		1	0
1989-10-04	388	0	0	kA	kA	kA	kA		Demonstration von Ausreiseantragstellern.	1	0
1989-10-18	388	10000	3000	Schweigemarsch	Kirche	kA	kA	"Weg der Hoffnung"	Demonstration zur Kath. Kirche.	1	1
1989-10-25	388	40000	20000	Friedensgebet	Kirche	kA	kA	Für Pressefreiheit, die Zulassung des Neuen Forum und "Jetzt oder nie-ungarische Demokratie".		1	1
1989-11-01	388	30000	15000	Friedensgebet	Kirche	kA	kA	Für freie Wahlen und Meinungsfreiheit und den Abbau von Privilegien.	Es findet eine öffentliche Aussprache auf dem Karl-Marx-Platz statt.	1	1
1989-11-08	388	30000	20000	Friedensgebet	Kirche	kA	kA	Für freie Wahlen und "Mindestrente fürs ZK".		1	1
1989-11-11	388	3500	2000	kA	kA	SED	Partei	Für eine konsequente Erneuerung der Partei.		0	0
1989-11-13	388	3000	0	Friedensgebet	Kirche	Neues Forum	Partei	Für die Schließung der Bezirksparteischule der SED.		1	1
1989-11-20	388	1100	0	Friedensgebet	Kirche	kA	kA		Anschließend findet eine Diskussionsveranstaltung des Neuen Forums in der Stadthalle statt.	1	1
1989-11-27	388	500	0	Friedensgebet	Kirche	SDP	Partei			1	1
1989-12-03	388	8000	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-04	388	15000	7000	Friedensgebet	Kirche	Neues Forum	Partei	Für eine unabhängige Mecklenburgische Zeitung.		1	1
1989-12-05	388	0	0	Neues Forum	Dialog/Info	kA	kA		Besetzung der MfS Kreisdienststelle.	0	0
1989-12-11	388	1000	600	Friedensgebet	Kirche	Neues Forum	Partei	"Gegen Gewalt"		1	1
1989-12-14	388	700	0	kA	kA	Zivilbeschäftigte der NVA	Angehörige Staat	Gegen die Wiedervereinigung Deutschlands.		0	0
1989-12-18	388	150	0	kA	kA	kA	kA			1	0
1990-01-03	388	0	0	kA	kA	Angehörige der Volksarmee	Angehörige Staat	Für die Durchführung einer schnellen Militärreform.		1	0
1990-01-07	388	20000	10000	kA	kA	SED-PDS	Partei	Gegen Terror und Neofaschismus.		1	0
1990-01-08	388	5000	2000	kA	kA	Neues Forum	Partei			1	0
1990-01-15	388	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-15	388	7000	0	kA	kA	SPD	Partei			1	0
1990-01-20	388	10000	5000	kA	kA	Bauern	Angehörige Landwirtschaft	Für eine Verbesserung der Infrastruktur in Ländlichen Gebieten.		1	0
1990-01-21	388	3000	0	kA	kA	Bauern der Pflanzenproduktion Blankensee	Angehörige Landwirtschaft	Den Worten der Bauern mehr Aufmerksamkeit schenken, der Verbesserung der Arbeits- und Lebensbedingungen und der Bildung eines Genossenschaftsverbandes.		1	0
1990-01-29	388	1000	0	kA	kA	kA	kA			1	0
1990-01-30	388	1500	400	kA	kA	Antifa	Antifaschisten	Antifa Tag "Nie wieder Faschismus"		1	0
1990-02-10	388	250	0	kA	kA	kA	kA			1	0
1990-02-13	388	100	0	kA	kA	Vereinigte Linke	Partei	Gegen Arbeitslosigkeit und Sozialabbau.		1	0
1990-02-15	388	0	0	Schülerdemo	Demonstration	Schüler	Schule			1	0
1990-02-20	388	0	0	kA	kA	Demokratische Kinderbewegung	Partei			1	0
1990-03-13	388	50000	30000	Wahlkundgebung	Wahlkundgebung	PDS	Partei			0	0
1990-04-05	388	10000	0	kA	kA	kA	kA			1	0
1989-11-16	389	250	0	Schweigegebet	Kirche	kA	kA			1	1
1989-12-07	389	100	0	Gottesdienst	Kirche	kA	kA			1	1
1989-10-25	390	1500	1000	kA	kA	kA	kA			1	1
1989-10-26	390	3400	0	kA	kA	Evangelische Kirche	Kirche		Auf dem Marktplatz wird dem Bürgermeister eine Resolution übergeben, im Anschluß findet eine Veranstaltung der Nationalen Front im Kreiskulturhaus statt.	1	1
1989-11-01	390	3000	0	Friedensgebet	Kirche	kA	kA	Gegen den Führungsanspruch der SED.	Demonstration durch die Stadt zur Kath. Kirche.	1	1
1989-11-08	390	2000	500	Friedensgottesdienst	Kirche	kA	kA	Für freie Wahlen und mehr Demokatie.		1	1
1989-11-15	390	1500	1200	Friedensgebet	Kirche	kA	kA			1	1
1989-11-19	390	2000	0	kA	kA	Künstler und Kulturschaffende	Künstler	Für die Unumkehrbarkeit der Wende.		1	0
1989-11-22	390	450	200	Friedensgebet	Kirche	kA	kA			1	1
1989-12-03	390	5000	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-07	390	2500	0	kA	kA	Neues Forum	Partei		Dem Leiter des Volkspolizeikreisamtes wird eine Resolution übergeben.	1	0
1990-01-15	390	0	0	kA	kA	Neues Forum	Partei	Gegen den Machtanspruch der SED.		1	0
1990-01-16	390	600	0	kA	kA	kA	kA			1	0
1990-01-22	390	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-04-05	390	2000	0	kA	kA	kA	kA			1	0
1989-11-01	391	2500	0	Friedensgebet	Kirche	kA	kA		Es findet eine öffentliche Ausprache auf dem Neuen Markt statt.	1	1
1989-11-15	391	600	500	Friedensgebet	Kirche	kA	kA			1	1
1989-11-30	391	1000	0	kA	kA	kA	kA			1	0
1989-12-01	391	400	0	Friedensgebet	Kirche	Neues Forum	Partei			1	1
1989-12-07	391	250	0	kA	kA	kA	kA			0	0
1989-12-21	391	150	0	kA	kA	kA	kA			1	0
1990-01-13	391	350	0	kA	kA	kA	kA			1	0
1990-01-25	391	150	0	kA	kA	kA	kA			1	0
1990-01-31	391	120	0	kA	kA	kA	kA			1	0
1990-02-09	391	400	0	kA	kA	kA	kA			1	0
1990-02-10	391	150	0	kA	kA	kA	kA			1	0
1989-10-25	392	0	0	Friedensandacht	Kirche	kA	kA			1	1
1989-11-01	392	0	0	Friedensandacht	Kirche	kA	kA		Demonstration zum Haus des LPG-Vorsitzenden, dort werden Kerzen abgestellt.	1	1
1989-11-08	392	60	0	kA	kA	kA	kA		Am Rat des Kreises werden Kerzen abgestellt.	1	1
1989-10-24	393	35	0	kA	kA	kA	kA		Die Demonstranten riefen: "Freiheit, Potzlower, zieht euch an, kommt raus".	1	0
1989-10-08	394	30	0	kA	kA	kA	kA	"Es lebe das Neue Forum - Stasi raus"	Demonstration nach einer Jugendveranstaltung im Kreiskulturhaus, 8 Personen werden verhaftet.	1	0
1989-12-03	394	4000	0	kA	kA	kA	kA	Gegen die Stationierung einer Hubschrauberstaffel der Streitkräfte der UdSSR.		1	0
1989-12-16	394	200	0	kA	kA	kA	kA			1	0
1990-01-06	394	2000	0	kA	kA	kA	kA			1	0
1990-04-05	394	4000	0	kA	kA	kA	kA			1	0
1989-10-26	395	3000	0	kA	kA	Evangelische Kirche	Kirche		Kundgebung auf dem Marktplatz mit dem Sekretär der Kreisleitung SED.	0	0
1989-11-04	395	3500	2000	kA	kA	Neues Forum	Partei	Für Demokratische Erneuerung.		1	0
1989-11-09	395	2000	0	kA	kA	Gruppe für demokratische Erneuerung	Bürgerinitiative			0	0
1989-12-05	395	0	0	kA	kA	kA	kA		Versiegelung von Räumen des MfS.	0	0
1989-11-06	396	80	0	kA	kA	kA	kA	Es werden Probleme von Handel und Versorgung thematisiert.	Ein Bürger hatte zum Dialog vor der Kaufhalle aufgerufen.	0	0
1989-12-16	397	150	0	kA	kA	Neues Forum	Partei	Für die Auslagerung der dort auf dem NVA Gelände gelagerten Waffen.		1	0
1989-10-22	398	150	30	kA	kA	kA	kA		Kundgebung vor dem Pfarrhaus Stavenhagen. Der Bürgermeister führt einen Dialog mit den Demonstranten.	0	1
1989-12-03	398	1500	0	Menschenkette	Menschenkette/Mahnwache	Neubrandenburg	Kommune	"Ein Licht für unser Land"		1	0
1989-11-15	399	180	0	kA	kA	Neues Forum	Partei		Am Volkspolizeikreisamt werden Kerzen abgestellt.	1	0
1989-12-05	399	0	0	kA	kA	kA	kA		Versiegelung von Räumen des MfS.	0	0
1989-10-23	400	350	0	Friedensgebet	Kirche	kA	kA		Vor dem Volkspolizeikreisamt und der Kreisdienststelle des MfS werden Kerzen abgestellt.	1	1
1989-10-30	400	1000	0	Friedensandacht	Kirche	kA	kA		Die Andacht wird auf den Vorplatz der Kirche übertragen. Im Anschluß demonstrieren die Menschen zu verschiedene Dialogveranstaltungen.	1	1
1989-11-04	400	200	0	kA	kA	kA	kA		Demonstration zum Kreisamt des MfS.	1	0
1989-11-06	400	2000	0	Friedensgebet	Kirche	kA	kA			1	1
1989-11-13	400	4000	1200	Friedensgebet	Kirche	Nationale Front	Partei	Für Reisefreiheit und freie Wahlen.		1	1
1989-11-16	400	600	0	kA	kA	FDJ	Partei	Für eine Fünftagewoche und Reformen.		0	0
1989-12-04	400	200	0	kA	kA	kA	kA	Es wird gefordert die Kreisdienstelle des MfS  zu versiegeln.	10 Personen gehen als Abordnung in das Gebäude.	1	0
1990-01-15	400	0	0	Friedensgebet	Kirche	Neues Forum	Partei			1	1
1990-02-17	400	300	0	kA	kA	Bauern	Angehörige Landwirtschaft			1	0
1989-12-04	401	40	0	kA	kA	kA	kA	Die demonstranten fordern Einlass in ein Objekt des MfS.		1	0
1989-10-27	402	3500	0	Friedensgebet	Kirche	kA	kA		Demonstration mit Kerzen, die am Rathaus abgestellt werden.	1	1
1989-11-02	402	1000	0	kA	kA	kA	kA		Nach der Kundgebung findet eine Demonstration zum Platz des Friedens statt.	1	1
1989-11-09	402	2000	1000	Friedensgebet	Kirche	kA	kA	Zum Gedenken an die Progrommnacht.		1	1
1989-11-10	402	1000	0	kA	kA	Neues Forum	Partei	Für die Auflösung des MfS.	Demonstration zur Kreisdienststelle des MfS, dort werden Kerzen abgestellt.	1	0
1989-11-19	402	600	500	kA	kA	kA	kA	freie Wahlen		1	0
1989-12-03	402	3500	0	Menschenkette	Menschenkette/Mahnwache	Aktion Sühnezeichen	Partei	"Ein Licht für unser Land"		1	0
1989-12-03	402	0	0	Friedensgebet	Kirche	kA	kA		Mit anschließender Demonstration zur MfS-Kreisverwaltung.	1	1
1989-12-08	402	200	0	kA	kA	Neues Forum	Partei	Für die Auflösung der Kampfgruppen und die Konförderation beider deutscher Staaten.		0	0
1989-12-09	402	0	0	kA	kA	kA	kA	Für die Wiederherstellung der Länder. Auf der Kundgebung wird eine Unterschriftensammlung dafür durchgeführt.		1	0
1989-12-24	402	0	0	kA	kA	kA	kA	Symbolische Vernichtung von Waffen der Kampfgruppen auf dem Marktplatz.		1	0
1990-01-15	402	0	0	kA	kA	Neues Forum	Partei	Zur Rettung unserer Revolution und gegen SED-PDS und MfS.		0	0
1990-03-08	402	0	0	Wahlkundgebung	Wahlkundgebung	DFD	Partei			0	0
1990-03-14	402	0	0	Wahlkundgebung	Wahlkundgebung	Neues Forum	Partei			0	0
1990-04-05	402	200	0	kA	kA	kA	kA	Gegen den Umtauschkurs 2:1.		0	0
1989-11-09	403	2000	0	kA	kA	kA	kA			1	0
1990-04-16	404	2000	0	kA	kA	kA	kA	Für die Einstellung der Flüge auf den Flugplatz der Westgruppe der sowjetischen Streitkräfte.		1	0
1989-10-29	405	6000	2000	Gottesdienst	Kirche	kA	kA	Für Pressefreiheit und die Zulassung des Neuen Forum.	Kundgebung im Ueckerpark	1	1
1989-11-02	405	3000	0	kA	kA	kA	kA		Die vorgesehene Dialogveranstaltung im Kulturraum der Gießerei mußte wegen zu großem Andrang in den Ueckerpark verlegt werden.	0	0
1989-11-05	405	4000	2800	Gottesdienst	Kirche	kA	kA	Gegen die führende Rolle der SED.	Gleichzeitig findet eine Dialogveranstaltung der Nationalen Front auf dem Ueckerplatz statt. Die Demonstranten gehen nach dem Friedensgebet dort hin.	1	1
1989-11-12	405	1500	0	Gottesdienst	Kirche	kA	kA			1	1
1989-11-16	405	2000	0	kA	kA	SED-Kreisleitung	Partei	"Wir waren, wir sind und wir bleiben"		0	0
1989-11-19	405	0	0	Gottesdienst	Kirche	kA	kA	Gegen Führungsrolle der SED und für die Öffnung der Grenze.		1	1
1989-12-05	405	250	0	kA	kA	kA	kA		Kundgebung vor dem Gebäude des MfS und versiegelung der Räume.	0	0
1990-01-14	405	3000	0	kA	kA	kA	kA	"Weg mit dem Machtmonopol der SED-PDS", für die Wiedervereinigung.		1	0
1990-01-15	405	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-23	405	0	0	Warnstreik	Warnstreik	kA	kA	Für höhere Löhne, mehr Urlaub und besssere Arbeitsbedingungen.		0	0
1990-02-13	405	0	0	Warnstreik	Warnstreik	Mitarbeiter der Sparkassen	Angehörige Wirtschaft	höhere Löhne		0	0
1989-10-16	406	350	0	Fürbittgottesdienst	Kirche	kA	kA	"Eine Hoffnung lernt gehen"	Demonstration mit Kerzen von der Georgenkirche zur Marienkirche, dort wird der Gottesdienst fortgesetzt.	1	1
1989-10-23	406	800	0	Fürbittgottesdienst	Kirche	kA	kA		Nach dem Fürbittgottesdienst in der Georgenkirche findet eine Demonstration um die Marienkirche zum Marktplatz statt, wo der Gottesdienst beendet wird.	1	1
1989-10-30	406	0	0	Fürbittgottesdienst	Kirche	Evangelische Kirche	Kirche		Die Kundgebung findet mit dem Bürgermeister statt.	1	1
1989-11-05	406	0	0	kA	kA	kA	kA	Demonstration zum Jagdhaus von Willi Stoph in Birkenheide, wo dessen Schließung gefordert wird.		1	0
1989-11-06	406	2000	1000	Friedensgebet	Kirche	kA	kA	Für notwendige Reformen und gegen das neue Reisegesetz.		1	1
1989-11-13	406	2000	1100	Fürbittgottesdienst	Kirche	kA	kA	Für freie und geheime Wahlen und die Auflösung der Staatsjagdgebietes.		1	1
1989-11-20	406	700	0	Fürbittgottesdienst	Kirche	kA	kA			1	1
1989-11-27	406	1000	0	kA	kA	kA	kA	Für die Unumkehrbarkeit der Wende.		1	0
1989-12-04	406	2000	0	Friedensgebet	Kirche	kA	kA	"Stasi in die Produktion"		1	1
1989-12-05	406	0	0	kA	kA	kA	kA		Versiegelung der Räume des MfS.	0	0
1989-12-11	406	1700	0	kA	kA	kA	kA	Für weitreichende demokratische Veränderungen.		1	0
1990-01-08	406	0	0	kA	kA	kA	kA	Gegen das Medienmonopol der SED-PDS.		1	0
1990-01-14	406	1100	0	kA	kA	kA	kA	Karl Liebknecht - Rosa Luxemburg Demonstration		1	0
1990-01-16	406	0	0	Warnstreik	Warnstreik	kA	kA	Gegen die Restaurierung alter Machtverhältnisse.		0	0
1990-01-22	406	0	0	kA	kA	kA	kA			1	0
1990-01-29	406	0	0	kA	kA	kA	kA			1	0
1990-02-05	406	1400	0	kA	kA	kA	kA			1	0
1990-02-14	406	100	0	kA	kA	SED-PDS	Partei	Demonstration gegen Rechts.		1	0
1990-03-04	406	0	0	Wahlkundgebung	Wahlkundgebung	SDP	Partei		Kundgebung mit Egon Bahr.	0	0
1990-03-12	406	2000	0	Friedensgebet	Kirche	Neues Forum	Partei	Für den Erhalt der Altstadt und gegen "die kleinen Stalins".		1	1
1990-03-13	406	4000	0	kA	kA	kA	kA			1	0
1990-04-02	406	500	0	kA	kA	kA	kA	Gegen MfS-Leute in der Volkskammer.		1	0
1990-04-05	406	1000	0	kA	kA	kA	kA			1	0
1989-11-10	407	200	0	Schweigemarsch	Marsch	kA	kA			1	1
1989-11-13	335	250	0	kA	kA	kA	kA			1	1
1990-01-27	336	400	0	kA	kA	kA	kA			1	0
1990-03-14	337	600	0	kA	kA	kA	kA			1	0
1989-11-11	338	1500	0	kA	kA	kA	kA			1	0
1990-01-14	338	400	0	kA	kA	kA	kA	Karl Liebknecht - Rosa Luxemburg Demonstration		1	0
1990-01-22	338	4000	0	kA	kA	kA	kA			1	0
1989-11-29	340	90	0	kA	kA	kA	kA	Für die Öffnung einer Grenzübergangsstelle.		1	0
1989-12-03	340	80	0	kA	kA	kA	kA	Für die Eröffnung einer Grenzübergangsstelle.		1	0
1990-01-22	341	15000	0	kA	kA	kA	kA			1	0
1989-11-17	339	0	0	kA	kA	kA	kA	Es wird die Öffnung der Grenzanlagen gefordert.		1	0
1989-10-25	342	0	0	kA	kA	kA	kA			1	0
1990-01-27	342	500	0	kA	kA	kA	kA			1	0
1990-02-10	342	150	0	kA	kA	kA	kA			1	0
1989-11-25	343	150	0	kA	kA	kA	kA	Es wird die Öffnung einer Grenzübergangsstelle gefordert.		1	0
1989-11-28	343	50	0	kA	kA	kA	kA	Es wird die Öffnung eines Grenzüberganges gefordert.		1	0
1989-12-03	343	1500	0	kA	kA	kA	kA	Für die Eröffnung einer Grenzübergangsstelle.		1	0
1989-11-04	344	200	0	kA	kA	kA	kA			1	0
1990-01-21	345	1500	0	kA	kA	kA	kA	Gegen die SED-PDS und das MfS.		1	0
1990-04-25	345	170	0	kA	kA	kA	kA	Für den Erhalt von Kindergärten.		1	0
1989-12-06	346	1200	0	kA	kA	kA	kA			1	0
1989-10-25	347	100	0	kA	kA	kA	kA			1	0
1989-11-01	347	2500	0	kA	kA	kA	kA			1	0
1989-11-04	347	2000	0	kA	kA	kA	kA			1	0
1989-11-08	347	1800	0	kA	kA	kA	kA			1	0
1990-03-14	347	700	0	kA	kA	kA	kA			1	0
1989-10-11	348	50000	1000	Gebet für unser Land	Kirche	kA	kA			0	1
1989-10-25	348	10000	4000	Gebet für unser Land	Kirche	Neues Forum	Partei			1	1
1989-11-01	348	12000	5000	Gebet für unser Land	Kirche	kA	kA	Für Demokratie und freie Wahlen, die Zulassung des Neues Forum, zivilen Wehrersatzdienst und die Behebung des Pflegenotstandes.		1	1
1989-11-08	348	18000	10000	Gebet für unser Land	Kirche	kA	kA			1	1
1989-11-15	348	6000	2000	Gebet für unser Land	Kirche	kA	kA	Für mehr Demokratie in der Gesellschaft, freie Wahlen, Verfassungsänderung und Meinungsfreiheit.		1	1
1989-11-22	348	8000	3000	Gebet für unser Land	Kirche	kA	kA			1	1
1989-11-29	348	8000	5000	Gebet für unser Land	Kirche	kA	kA	Für Demokratie, freie Wahlen und für die Ablösung von Egon Krenz.		1	1
1989-12-06	348	8000	5000	Gebet für unser Land	Kirche	kA	kA	"Stoppt den Abriss der Altstadt"		1	1
1989-12-13	348	8000	0	Gebet für unser Land	Kirche	kA	kA			1	1
1989-12-20	348	12000	8000	Informationsveranstaltung	Dialog/Info	Neues Forum	Partei			1	1
1990-01-10	348	1500	0	Informationsveranstaltung	Dialog/Info	SPD	Partei			1	1
1990-01-11	348	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-12	348	0	0	Warnstreik	Warnstreik	kA	kA			0	0
1990-01-12	348	400	0	kA	kA	Schüler	Schule	Für die Ablösung des Kreisschulrates.		1	0
1990-01-24	348	1000	0	kA	kA	kA	kA			1	0
1990-02-21	348	1000	0	Wahlkundgebung	Wahlkundgebung	DSU	Partei			0	0
1989-11-23	349	1000	800	Gebet	Kirche	kA	kA			1	1
1989-12-20	349	150	0	kA	kA	kA	kA			1	0
1990-03-14	349	300	0	kA	kA	kA	kA			1	0
1989-12-10	350	600	0	kA	kA	kA	kA	Für die Öffnung einer Grenzübergangsstelle.		1	0
1990-04-07	350	150	0	kA	kA	kA	kA			1	0
1989-11-10	351	500	0	kA	kA	kA	kA			1	0
1989-11-11	351	500	0	kA	kA	kA	kA			1	0
1990-01-28	351	550	0	kA	kA	kA	kA			1	0
1990-01-31	352	100	0	kA	kA	kA	kA			1	0
1990-04-14	353	1000	0	kA	kA	kA	kA	Für die Beseitigung des Truppenübungsplatzes der NVA.		1	0
1989-11-19	354	450	0	kA	kA	Neues Forum	Partei	Für die Auflösung der Sicherheitsorgane.		1	0
1990-04-12	354	0	0	Blockade	Protestaktion	Bauern	Angehörige Landwirtschaft	Gegen  die Einfuhr von Agrarprodukten aus der EG.	Es findet eine Blockade des Grenzüberganges statt.	1	0
1989-12-08	355	500	0	kA	kA	kA	kA	Für die Öffnung der Grenze.	Demonstranten zerschneiden den Grenzzaun und begeben sich auf das Territorium der Bundesrepublik.	1	0
1989-10-05	356	800	120	Gebet für Antragsteller	Kirche	kA	kA		Es werden 250 Personen zugeführt.	1	1
1989-10-07	356	500	0	kA	kA	kA	kA		Es werden 130 Teilnehmer zugeführt.	1	0
1989-10-09	356	0	0	Gebet für Erneuerung	Kirche	kA	kA		Im Vorfeld werden Teilnehmer festgenommen.	1	1
1989-10-23	356	30000	7500	Friedensgebet	Kirche	kA	kA			1	1
1989-10-30	356	50000	15000	Gebet für Erneuerung	Kirche	kA	kA	Für einen zivilen Ersatzdienst und die Zulassung des Neuen Forum.		1	1
1989-11-04	356	40000	7000	kA	kA	Künstler und Kulturschaffende	Künstler			1	0
1989-11-06	356	80000	25000	Friedensgebet	Kirche	kA	kA			1	1
1989-11-12	356	2000	0	kA	kA	SED	Partei	Für eine konsequente Veränderung der Partei.		0	0
1989-11-13	356	10000	0	Gebet für Erneuerung	Kirche	kA	kA	Für ein neues Wahlgesetz und Meinungs- und Demonstrationsfreiheit.		0	1
1989-11-20	356	10000	3000	Gebet für Erneuerung	Kirche	kA	kA	Für die Offenlegung der Strukturen des MfS und für die Nutzung deren Gebäudes für öffentliche Zwecke.		1	1
1989-11-27	356	6000	5000	Gebet für Erneuerung	Kirche	kA	kA	Gegen die führende Rolle der SED.		0	1
1989-12-02	356	12000	10000	kA	kA	SPD	Partei	Wirtschaftsfragen		1	0
1989-12-04	356	60000	7000	Gebet für Erneuerung	Kirche	kA	kA	"Stasi raus", "SED raus aus den Betrieben"		1	1
